"New Order Confirmation Template for Guest","New Order Confirmation Template for Guest"
"New Order RSS","New Order RSS"
"New Order for Guest","New Order for Guest"
"New Shipment","New Shipment"
"New Shipment for Guest","New Shipment for Guest"
"New Status","Novi status"
"Newsletter Subscription","Newsletter Subscription"
"No Items","No Items"
"No Items To Refund","No Items To Refund"
"No Payment Methods","No Payment Methods"
"No detail for number ""%s""","No detail for number ""%s"""
"No items","Ni artiklov"
"No ordered items","No ordered items"
"No shipping information available","No shipping information available"
"Not Capture","Not Capture"
"Not Notified","Not Notified"
"Notified","Notified"
"Notify Customer","Notify Customer"
"Number","Number"
"On Hold","Na držanju"
"Order","Naroèilo"
"Order #","Naroèilo #"
"Order # ","Naroèilo # "
"Order # %s","Naroèilo # %s"
"Order #%s","Naroèilo #%s"
"Order #%s - %s","Naroèilo #%s - %s"
"Order API","Order API"
"Order Comment","Komentar Naroèila"
"Order Comment Email Sender","Order Comment Email Sender"
"Order Comment Email Template","Order Comment Email Template"
"Order Comment Email Template for Guest","Order Comment Email Template for Guest"
"Order Comments","Komentarji naroèila"
"Order Credit Memos","Order Credit Memos"
"Order Currency:","Valuta naroèila:"
"Order Date","Datum Naroèila"
"Order Date (%s)","Order Date (%s)"
"Order Date: ","Datum naroèila: "
"Order Date: %s","Datum naroèila: %s"
"Order Details","Podrobnosti naroèila"
"Order Grand Total","Naroèeno skupaj"
"Order History","Zgodovina naroèil"
"Order Information","Informacije o naroèilu"
"Order Invoices","Order Invoices"
"Order Shipments","Order Shipments"
"Order Status","Status Naroèila"
"Order Subtotal","Order Subtotal"
"Order Subtotal:","Order Subtotal:"
"Order Total","Order Total"
"Order Totals","Order Totals"
"Order Update","Naroèilo posodobljeno"
"Order Update for Guest","Order Update for Guest"
"Order View","Order View"
"Order invoice","Order invoice"
"Order object is not specified.","Order object is not specified."
"Order saving error: %s","Order saving error: %s"
"Order shipments","Order shipments"
"Order was not cancelled.","Order was not cancelled."
"Order was not put on hold.","Order was not put on hold."
"Order was not unholded.","Order was not unholded."
"Order was placed using %s","Order was placed using %s"
"Order was successfully cancelled.","Order was successfully cancelled."
"Order was successfully put on hold.","Order was successfully put on hold."
"Order was successfully released from holding status.","Order was successfully released from holding status."
"Ordered","Naroèeno"
"Orders","Naroèila"
"Original Price","Original Price"
"PDF Credit Memos","PDF Credit Memos"
"PDF Invoices","PDF Invoices"
"PDF Packingslips","PDF Packingslips"
"PDF Print-outs","PDF Print-outs"
"PDF object is not specified.","PDF object is not specified."
"PDF page object is not specified.","PDF page object is not specified."
"Packingslip # ","Packingslip # "
"Paid","Plaèano"
"Paid Amount","Paid Amount"
"Partial","Partial"
"Payment Failed","Payment Failed"
"Payment Information","Payment Information"
"Payment Method","Naèin plaèila"
"Payment Method:","Payment Method:"
"Pending","Pending"
"Pending PayPal","Pending PayPal"
"Pending Payment","Pending Payment"
"Placed from IP","Placed from IP"
"Please enter positive number in this field.","Please enter positive number in this field."
"Please select a customer","Please select a customer"
"Please select a store","Please select a store"
"Please select products to add","Please select products to add"
"Price","Cena"
"Print","Natisni"
"Print All","Natisni vse"
"Print All Invoices","Print All Invoices"
"Print All Refunds","Print All Refunds"
"Print All Shipments","Print All Shipments"
"Print Credit Memos","Print Credit Memos"
"Print Invoice","Print Invoice"
"Print Invoices","Print Invoices"
"Print Order","Print Order"
"Print Order # %s","Print Order # %s"
"Print Packingslips","Print Packingslips"
"Print Refund","Print Refund"
"Print Shipment","Print Shipment"
"Processing","Processing"
"Processing data problem","Processing data problem"
"Product","Artikl"
"Product Name","Ime Artikla"
"Products","Artikli"
"Products in Compare List","Products in Compare List"
"Purchased From","Purchased From"
"Purchased On","Purchased On"
"Purchased from (store)","Purchased from (store)"
"QTY","QTY"
"Qty","Kolièina"
"Qty Invoiced","Qty Invoiced"
"Qty Ordered","Naroèena Kolièina"
"Qty Shipped","Poslana kolièina"
"Qty To Add","Qty To Add"
"Qty to Invoice","Qty to Invoice"
"Qty to Refund","Qty to Refund"
"Qty to Ship","Qty to Ship"
"Recent Orders","Recent Orders"
"Recently Compared Products","Recently Compared Products"
"Recently Viewed","Recently Viewed"
"Recently Viewed Products","Recently Viewed Products"
"Refresh","Osveži"
"Refund","Refund"
"Refund #","Refund #"
"Refund #%s","Refund #%s"
"Refund Amount","Refund Amount"
"Refund Offline","Refund Offline"
"Refund Shipping","Refund Shipping"
"Refund Totals","Refund Totals"
"Refunded","Refunded"
"Refunds","Refunds"
"Remove","Odstrani"
"Remove Coupon Code","Remove Coupon Code"
"Remove tracking number","Remove tracking number"
"Reorder","Reorder"
"Retrieve invoice info","Retrieve invoice info"
"Retrieve invoice information","Retrieve invoice information"
"Retrieve list of invoices by filters","Retrieve list of invoices by filters"
"Retrieve list of orders by filters","Retrieve list of orders by filters"
"Retrieve list of shipments by filters","Retrieve list of shipments by filters"
"Retrieve order information","Retrieve order information"
"Retrieve orders info","Retrieve orders info"
"Retrieve shipment info","Retrieve shipment info"
"Retrieve shipment information","Retrieve shipment information"
"Return to Stock","Return to Stock"
"Returned","Vrnjeno"
"Row Subtotal","Row Subtotal"
"Row Total","Row Total"
"SHIP TO:","POŠLJI NA:"
"SKU","SKU"
"SOLD TO:","PRODANO NA:"
"Sales","Prodaja"
"Sales Emails","Sales Emails"
"Sales Emails Section","Sales Emails Section"
"Sales Section","Sales Section"
"Same As Billing Address","Same As Billing Address"
"Save and Close Message","Save and Close Message"
"Save in address book","Save in address book"
"Select from existing customer addresses:","Izberi že obstojeè naslov kupca:"
"Send Credit Memo Comment Email Copy To","Send Credit Memo Comment Email Copy To"
"Send Credit Memo Email Copy To","Send Credit Memo Email Copy To"
"Send Invoice Comment Email Copy To","Send Invoice Comment Email Copy To"
"Send Invoice Email Copy To","Send Invoice Email Copy To"
"Send Order Comment Email Copy To","Send Order Comment Email Copy To"
"Send Order Email Copy Method","Send Order Email Copy Method"
"Send Order Email Copy To","Send Order Email Copy To"
"Send Shipment Comment Email Copy To","Send Shipment Comment Email Copy To"
"Send Shipment Email Copy To","Send Shipment Email Copy To"
"Send Tracking Information","Send Tracking Information"
"Ship","Pošlji"
"Ship to","Pošlji na"
"Ship to First name","Dostavi na ime"
"Ship to Last name","Dostavi na priimek"
"Ship to Name","Pošlji na ime"
"Shipment","Dostava"
"Shipment #","Dostava #"
"Shipment #%s","Dostava #%s"
"Shipment Comment Email Sender","Shipment Comment Email Sender"
"Shipment Comment Email Template","Shipment Comment Email Template"
"Shipment Comment Email Template for Guest","Shipment Comment Email Template for Guest"
"Shipment Comments","Dostav - komentarji"
"Shipment Email Sender","Shipment Email Sender"
"Shipment Email Template","Shipment Email Template"
"Shipment Email Template for Guest","Shipment Email Template for Guest"
"Shipment Update","Shipment Update"
"Shipment Update for Guest","Shipment Update for Guest"
"Shipment email not sent","Email dostave ni pravilen"
"Shipment email sent","Poslan email dostavi"
"Shipments","Dostave"
"Shipped","Dostavljeno"
"Shipped By","Dostavljeno z"
"Shipping","Pošiljanje"
"Shipping & Handling","Shipping & Handling"
"Shipping & Handling:","Shipping & Handling:"
"Shipping &amp; Handling","Shipping &amp; Handling"
"Shipping &amp; Handling Information","Shipping &amp; Handling Information"
"Shipping Address","Naslov dostave"
"Shipping Amount","Cena dostave"
"Shipping Information","Informacije o pošiljanju"
"Shipping Method","Naèin dostave"
"Shipping Method:","Metoda dostave:"
"Shipping Refund","Shipping Refund"
"Shipping and Tracking Information","Shipping and Tracking Information"
"Shopping Cart","Nakupovalna košarica"
"Signed Up From","Podpisano od"
"Sku","Sku"
"Some items have quantities exceeding allowed quantities. Please select a lower quantity to checkout.","Some items have quantities exceeding allowed quantities. Please select a lower quantity to checkout."
"Some of the products below don't have all the required options. Please remove them and add again with all the required options.","Some of the products below don't have all the required options. Please remove them and add again with all the required options."
"Sorry, no quotes are available for this order at this time.","Sorry, no quotes are available for this order at this time."
"Source object is not specified.","Source object is not specified."
"State/Province","Provinca/Država"
"Status","Status"
"Store Credit","Store Credit"
"Submit Comment","Dodaj komentar"
"Submit Credit Memo","Submit Credit Memo"
"Submit Invoice","Submit Invoice"
"Submit Order","Submit Order"
"Submit Shipment","Submit Shipment"
"Subscribe to Newsletter","Subscribe to Newsletter"
"Subscribe to Order Status","Subscribe to Order Status"
"Subtotal","Skupaj za plaèilo"
"Subtotal after discount","Subtotal after discount"
"Subtotal:","Subtotal:"
"TAX/VAT Number","TAX/VAT Number"
"Tax","Davek"
"Tax :","Tax :"
"Tax Amount","Kolièina davka"
"Tax Percent","Tax Percent"
"Telephone","Telefon"
"The item %s (SKU %s) doesn't exist in the catalog anymore","The item %s (SKU %s) doesn't exist in the catalog anymore"
"There are no printable documents related to selected orders","There are no printable documents related to selected orders"
"This message will be shown in shopping cart when subtotal after discount less than minimum amount","This message will be shown in shopping cart when subtotal after discount less than minimum amount"
"This order no longer exists.","This order no longer exists."
"Tier Pricing","Tier Pricing"
"Title","Naslov"
"To","To"
"To Name","To Name"
"To:","Za:"
"Total %d product(s)","Total %d product(s)"
"Total Due","Total Due"
"Total Paid","Total Paid"
"Total Qty","Skupaj kolièina"
"Total Refund","Total Refund"
"Total Refunded","Total Refunded"
"Total Shipping Charges","Total Shipping Charges"
"Total Tax","Total Tax"
"Total(ex)","Total(ex)"
"Total(inc)","Total(inc)"
"Track Order","Sledi naroèilu"
"Track all shipment(s)","Sledi vsem dostavam"
"Track all shipments","Sledi vsem dostavam"
"Track this shipment","Sledi tej dostavi"
"Track your order","Sledi naroèilu"
"Tracking","Tracking"
"Tracking Number","Številka sledi"
"Tracking Number(s)","Številka(e) sledi"
"Unhold","Unhold"
"Unhold order","Unhold order"
"Unknown State","Unknown State"
"Unknown Status","Unknown Status"
"Update Changes","Update Changes"
"Update Items and Qty's","Update Items and Qty's"
"Update Qty's","Posodobi kolièino"
"Validate each address separately in multi-address checkout","Validate each address separately in multi-address checkout"
"View","Pogled"
"View All","Poglej Vse"
"View Order","Poglej naroèilo"
"Void","Void"
"Void invoice","Void invoice"
"Website","Spletna Stran"
"Wishlist","Seznam želja"
"You have placed no orders.","You have placed no orders."
"ZIP/Post Code","ZIP/Post Code"
"separate by "",""","separate by "","""
"My Orders","My Orders"
