"Kilograms","Kilograms"
"Large","Suuri"
"Letter","Kirje"
"Library","Kirjasto"
"Machinable","Koneellinen"
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Suurin sallittu paketin paino (Ota yhteyttä kuljetukseen saadaksesi tarkempaa tietoa)"
"Media Mail","Media-posti"
"Minimum order amount for free shipping","Pienin tilaus ilmaiselle toimitukselle"
"Next Afternoon","Seuraavana päivänä"
"Next Day Air","Next Day Air"
"Next Day Air Early AM","Next Day Air Early AM"
"Next Day Air Early AM Letter","Next Day Air Early AM Letter"
"Next Day Air Intra (Puerto Rico)","Next Day Air Intra (Puerto Rico)"
"Next Day Air Letter","Next Day Air Letter"
"Next Day Air Saver","Next Day Air Saver"
"Next Day Air Saver Letter","Next Day Air Saver Letter"
"No","Ei"
"Non-rectangular","Ei suorakaiteen muotoinen"
"Order","Tilaus"
"Origin of the shipment","Lähetyksen alkupiste"
"Oversize","Liian suuri"
"Package","Paketti"
"Package Description","Paketin kuvaus"
"Packaging","Paketoinnissa"
"Parcel","Kolli"
"Parcel Post","Kollina"
"Password","Salasana"
"Pickup method","Hakutapa"
"Please enter the package weight","Anna paketin paino"
"Please make sure to use only digits here. No dashes are allowed.","Please make sure to use only digits here. No dashes are allowed."
"Pounds","Pounds"
"Priority Mail","1-luokka"
"Priority Overnight","Pikatoimitus"
"Receiver","Vastaanottaja"
"Rectangular","Neliskanttinen"
"Regular","Normaali"
"Regular Pickup","Normaali haku"
"Request Courier","Toivottu lähetti"
"Residential","Residential"
"Residential Delivery","Residential Delivery"
"Response is in the wrong format","Vastaus on väärässä muodossa"
"Round","Round"
"Second Day Service","Toimitus 2. päivänä"
"Sender","Lähettäjä"
"Ship to Specific countries","Lähetä tiettyihin maihin"
"Ship to applicable countries","Lähetä saatavilla oleviin maihin"
"Shipment Contains Hazardous Materials","Shipment Contains Hazardous Materials"
"Shipment Dutiable","Verotettava lähetys"
"Shipment Duty Payment Type","Verotettavan lähetyksen tyyppi"
"Shipment is not available.","Lähetys ei ole mahdollinen."
"Shipment picked up","Lähetys haettu"
"Shipment type","Lähetystyyppi"
"Shipper Number","Shipper Number"
"Shipping key","Lähetysavain"
"Shipping key (International)","Lähetysavain (kansainvälinen)"
"Show method if not applicable","Näytä tapa jos ei sallittu"
"Size","Koko"
"Sort order","Järjestys"
"Standard Overnight","Standardi pikalähetys"
"Station","Asema"
"Subtotal","Subtotal"
"Subtotal With Discount","Subtotal With Discount"
"There is no available method for selected shipping address.","Seuraaviin osoitteisiin ei ole saatavilla toimitustapaa."
"Third Party","Kolmannen osapuolen palvelu"
"Title","Otsikko"
"To lower","To lower"
"To upper","To upper"
"Tracking XML URL","Seuranta XML URL"
"UPS","UPS"
"UPS Expedited","UPS Expedited"
"UPS Express","UPS Express"
"UPS Express Box","UPS Express Box"
"UPS Express Early A.M.","UPS Express Early A.M."
"UPS Express Plus","UPS Express Plus"
"UPS Ground","UPS Ground"
"UPS Letter Envelope","UPS Letter Envelope"
"UPS Next Day Air","UPS Next Day Air"
"UPS Next Day Air Early A.M.","UPS Next Day Air Early A.M."
"UPS Next Day Air Saver","UPS Next Day Air Saver"
"UPS Saver","UPS Saver"
"UPS Second Day Air","UPS Second Day Air"
"UPS Second Day Air A.M.","UPS Second Day Air A.M."
"UPS Standard","UPS Standard"
"UPS Three-Day Select","UPS Three-Day Select"
"UPS Today Dedicated Courrier","UPS Today Dedicated Courrier"
"UPS Today Express","UPS Today Express"
"UPS Today Express Saver","UPS Today Express Saver"
"UPS Today Intercity","UPS Today Intercity"
"UPS Today Standard","UPS Today Standard"
"UPS Tube","UPS Tube"
"UPS Worldwide 10 kilo","UPS Worldwide 10 kilo"
"UPS Worldwide 25 kilo","UPS Worldwide 25 kilo"
"UPS Worldwide Expedited","UPS Worldwide Expedited"
"UPS Worldwide Express","UPS Worldwide Express"
"UPS Worldwide Express Plus","UPS Worldwide Express Plus"
"UPS Worldwide Express PlusSM","UPS Worldwide Express PlusSM"
"UPS type","UPS tyyppi"
"USPS","USPS"
"Unable to retrieve tracking","Seurantaa ei voida noutaa"
"United Parcel Service","United Parcel Service"
"United Parcel Service XML","United Parcel Service XML"
"Unknown error","Tuntematon virhe"
"Used only when 'Additional Protection Value' is set to 'Configuration'. Can contain only numeric amount.","Used only when 'Additional Protection Value' is set to 'Configuration'. Can contain only numeric amount."
"User ID","Käyttäjätunniste"
"UserId","Käyttäjätunniste"
"Variable","Muuttuva"
"Weight Unit","Kokonaispaino"
"Worldwide Expedited","Worldwide Expedited"
"Worldwide Express","Worldwide Express"
"Worldwide Express Letter","Worldwide Express Letter"
"Worldwide Express Plus","Worldwide Express Plus"
"Worldwide Express Plus Letter","Worldwide Express Plus Letter"
"Worldwide Express Saver","Worldwide Express Saver"
"Yes","Kyllä"
"Your Packaging","Pakettisi"
