"Continue Shopping","الاستمرار بالتسوق"
"Country","الدولة"
"Create","Create"
"Create New Account Options","خيارات إنشاء حساب جديد"
"Create New Customer Account","إنشاء حساب عميل جديد"
"Create Order","إنشاء طلب شراء"
"Create an Account","إنشاء حساب"
"Create customer","Create customer"
"Create customer address","Create customer address"
"Current Password","كلمة المرور الحالية"
"Customer","العميل"
"Customer Addresses","عناوين العميل"
"Customer Api","Customer Api"
"Customer Configuration","Customer Configuration"
"Customer Group","مجموعة عملاء"
"Customer Group was successfully deleted","تم حذف مجموعة عملاء بنجاح"
"Customer Group was successfully saved","تم حفظ مجموعة عملاء بنجاح"
"Customer Groups","مجموعات عملاء"
"Customer Information","بيانات العميل"
"Customer Login","تسجيل دخول العميل"
"Customer Since","عميل منذ"
"Customer View","عرض العملاء"
"Customer collection expected","Customer collection expected"
"Customer doesn't have primary billing address","العميل ليس لديه عنوان دفع رئيسي"
"Customer email already exists","البريد الإلكتروني للعميل موجود بالفعل"
"Customer website id must be specified, when using website scope.","Customer website id must be specified, when using website scope."
"Customers","العملاء"
"Customers Only","العملاء فقط"
"Customers Section","Customers Section"
"DD","DD"
"Date","التاريخ"
"Date Added","التاريخ المضاف"
"Date of Birth","Date of Birth"
"Date of Birth is required.","Date of Birth is required."
"Day","Day"
"Days in Wishlist","الأيام في قائمة الأمنيات"
"Default Addresses","العناوين الافتراضية"
"Default Billing Address","عنوان الدفع الافتراضي"
"Default Email Domain","Default Email Domain"
"Default Group","المجموعة الافتراضية"
"Default Shipping Address","عنوان الشحن الافتراضي"
"Default Welcome Email","Default Welcome Email"
"Delete","حذف"
"Delete Address","حذف العنوان"
"Delete Customer","حذف العميل"
"Delete Customer Group","حذف مجموعة عملاء"
"Delete customer","Delete customer"
"Delete customer address","Delete customer address"
"Deleted Stores","المتاجر المحذوفة"
"Details","التفاصيل"
"Disabled","غير مفعل"
"Edit","تحرير"
"Edit Account Info","Edit Account Info"
"Edit Account Information","تحرير بيانات الحساب"
"Edit Address","تحرير العنوان"
"Edit Address Entry","تحرير مدخل العنوان"
"Edit Customer Group ""%s""","تحرير مجموعة العملاء ""%s"""
"Edit Customer Groups","تحرير مجموعات العملاء"
"Edit Customer's Address","تحرير عنوان العميل"
"Edit Group","تحرير مجموعة"
"Edit Newsletter Subscription","تحرير اشتراك النشرة البريدية"
"Edit Newsletters","تحرير النشرات البريدية"
"Edit Personal Information","تحرير البيانات الشخصية"
"Email","البريد الإلكتروني"
"Email Address","عنوان البريد الإلكتروني"
"Email Sender","مرسل البريد الإلكتروني"
"Entity collection is expected","Entity collection is expected"
"Error during retrieval of option value: %s","خطأ أثناء استرداد قيمة الخيار: %s"
"Ext. Price","Ext. Price"
"Failed to confirm customer account.","Failed to confirm customer account."
"Fax","فاكس"
"First Name","الاسم الأول"
"First name can't be empty","First name can't be empty"
"Forgot Email Sender","Forgot Email Sender"
"Forgot Email Template","Forgot Email Template"
"Forgot Your Password?","هل نسيت كلمة المرور؟"
"From your My Account Dashboard you have the ability to view a snapshot of your recent account activity and update your account information. Select a link below to view or edit information.","From your My Account Dashboard you have the ability to view a snapshot of your recent account activity and update your account information. Select a link below to view or edit information."
"General Subscription","اشتراك عام"
"Global","Global"
"Go to Address Book","Go to Address Book"
"Grand Total","Grand Total"
"Grand Total: %s","Grand Total: %s"
"Group","مجموعة"
"Group ""%s"" can not be deleted","مجموعة ""%s"" لا يمكن حذفها"
"Group Information","بيانات المجموعة"
"Group Name","اسم المجموعة"
"Guest","زائر"
"HTML","HTML"
"Hello, %s!","مرحبا، %s!"
"ID","ID"
"IP Address","IP Address"
"If you have an account with us, please log in.","إذا كنت تمتلك حسابا معنا، من فضلك قم بتسجيل الدخول."
"Invalid attribute option specified for attribute %s (%s), skipping the record","Invalid attribute option specified for attribute %s (%s), skipping the record"
"Invalid attribute set specified, skipping the record","Invalid attribute set specified, skipping the record"
"Invalid current password","كلمة المرور الحالية غير صحيحة"
"Invalid customer data","بيانات العميل غير صحيحة"
"Invalid email address","عنوان البريد الإلكتروني غير صحيح"
"Invalid email address ""%s""","Invalid email address ""%s"""
"Invalid login or password.","Invalid login or password."
"Invalid option id specified for %s (%s), skipping the record","Invalid option id specified for %s (%s), skipping the record"
"Invalid store specified, skipping the record","Invalid store specified, skipping the record"
"Items Order","Items Order"
"Last 5 Orders","Last 5 Orders"
"Last Activity","Last Activity"
"Last Name","اسم العائلة"
"Last Url","Last Url"
"Last Viewed Items","آخر السلع المعروضة"
"Last date subscribed","Last date subscribed"
"Last date unsubscribed","Last date unsubscribed"
"Last name can't be empty","Last name can't be empty"
"Leave empty for default (15 minutes).","Leave empty for default (15 minutes)."
"Leave empty for default (2). Valid range: 1-4","Leave empty for default (2). Valid range: 1-4"
"Lifetime Sales","Lifetime Sales"
"Log In","Log In"
"Log Out","Log Out"
"Log in or Create an Account","Log in or Create an Account"
"Login","تسجيل الدخول"
"Login Information","بيانات تسجيل الدخول"
"Login and password are required","Login and password are required"
"Login or Create an Account","Login or Create an Account"
"M.I.","M.I."
"MM","MM"
"Manage Addresses","إدارة العناوين"
"Manage Customers","إدارة العملاء"
"Missing email, skipping the record","Missing email, skipping the record"
"Missing firstname, skipping the record","Missing firstname, skipping the record"
"Missing lastname, skipping the record","Missing lastname, skipping the record"
"Month","Month"
"My Account","حسابي"
"My Account Dashboard","My Account Dashboard"
"My Dashboard","My Dashboard"
"My Orders","My Orders"
"My Reviews","مراجعاتي"
"My Tags","My Tags"
"My Wishlist","My Wishlist"
"Name","الاسم"
"Name and Address Options","Name and Address Options"
"Never","أبدا"
"New Address","عنوان جديد"
"New Address Entry","مدخل عنوان جديد"
"New Customer","عميل جديد"
"New Customer Address","عنوان عميل جديد"
"New Customer Group","مجموعة عميل جديدة"
"New Customer Groups","مجموعات عميل جديدة"
"New Customers","عملاء جدد"
"New Group","مجموعة جديدة"
"New Password","كلمة مرور جديدة"
"New account","حساب جديد"
"New account confirmation key","New account confirmation key"
"New account confirmed","New account confirmed"
"New password","New password"
"Newsletter","النشرة البريدية"
"Newsletter Finish","Newsletter Finish"
"Newsletter Information","بيانات النشرة البريدية"
"Newsletter Received","تم تسلم النشرة البريدية"
"Newsletter Start","Newsletter Start"
"Newsletter Subscription","الاشتراك بالنشرة البريدية"
"Newsletters","النشرات البريدية"
"No Items Found","No Items Found"
"No Newsletter Found","No Newsletter Found"
"No item specified.","No item specified."
"No product collections found","No product collections found"
"Not Sent","Not Sent"
"Not confirmed, can login","Not confirmed, can login"
"Not confirmed, cannot login","Not confirmed, cannot login"
"Number of lines in a street address ","Number of lines in a street address "
"Offline","غير متصل"
"Online","متصل"
"Online Customers","عملاء متصلون"
"Online Customers Options","Online Customers Options"
"Online Minutes Interval","Online Minutes Interval"
"Order #","Order #"
"Order #%s (%s)","Order #%s (%s)"
"Order List...","Order List..."
"Order Total","Order Total"
"Orders","Orders"
"PDF","PDF"
"Password","كلمة المرور"
"Password Management","إدارة كلمة المرور"
"Password Options","خيارات كلمة المرور"
"Password can't be empty","Password can't be empty"
"Password fields can't be empty.","Password fields can't be empty."
"Password forgotten","Password forgotten"
"Password minimal length must be more %s","Password minimal length must be more %s"
"Password must have at least 6 characters. Leading or trailing spaces will be ignored.","يجب أن تحتوي كلمة المرور على 6 حروف على الأقل. سيتم تجاهل أي مسافات قبل أو بعد الأحرف."
"Paused","Paused"
"Payment Method","طريقة الدفع"
"Pending","Pending"
"Per Website","لكل موقع"
"Personal Information","بيانات شخصية"
"Please enter your email below and we'll send you a new password.","من فضلك قم بإدخال بريدك الإلكتروني بالأسفل وسيتم إرسال كلمة مرور جديدة لك."
"Please enter your email below and we'll send you confirmation link for it.","Please enter your email below and we'll send you confirmation link for it."
"Please enter your email.","من فضلك قم بإدخال بريدك الإلكتروني."
"Please make sure your passwords match.","من فضلك تأكد من تطابق كلمة المرور."
"Please select","من فضلك اختر"
"Please select region, state or province","من فضلك اختر منطقة، ولاية أو مقاطعة"
"Please, check your e-mail for confirmation key.","Please, check your e-mail for confirmation key."
"Prefix","Prefix"
"Prefix dropdown options","Prefix dropdown options"
"Price","السعر"
"Primary Billing Address","عنوان الدفع الرئيسي"
"Primary Shipping Address","عنوان الشحن الرئيسي"
"Problem saving the collection, aborting. Error: %s","Problem saving the collection, aborting. Error: %s"
"Product","المنتج"
"Product ID","Product ID"
"Product Name","اسم المنتج"
"Product Reviews","مراجعات المنتج"
"Product Tags","Product Tags"
"Product name","اسم المنتج"
"Purchase On","Purchase On"
"Purchased at","Purchased at"
"Qty","الكمية"
"Recent Orders","Recent Orders"
"Records for ""","Records for """
"Refunded","Refunded"
"Registered Customers","عملاء مسجلون"
"Remove","إزالة"
"Require Emails Confirmation","Require Emails Confirmation"
"Retrieve address data","Retrieve address data"
"Retrieve address info","Retrieve address info"
"Retrieve customer addresses","Retrieve customer addresses"
"Retrieve customer data","Retrieve customer data"
"Retrieve customer's groups","Retrieve customer's groups"
"Retrieve customers","Retrieve customers"
"Retrieve customers info","Retrieve customers info"
"Retrieve your confirmation link here","Retrieve your confirmation link here"
"Retrieve your password here","استعادة كلمة المرور هنا"
"SKU","SKU"
"Sales Statistics","إحصائيات المبيعات"
"Save","حفظ"
"Save Address","حفظ عنوان"
"Save And Continue Edit","Save And Continue Edit"
"Save Customer","حفظ عميل"
"Save Customer Group","حفظ مجموعة عملاء"
"Save Password","حفظ كلمة المرور"
"Saved ","تم الحفظ "
"Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.","Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field."
"Send Welcome Email after Confirmation","Send Welcome Email after Confirmation"
"Send auto-generated password","Send auto-generated password"
"Send confirmation link","Send confirmation link"
"Send welcome email","Send welcome email"
"Sending","جار الإرسال"
"Sent","تم الإرسال"
"Session Start Time","Session Start Time"
"Set as Default Billing Address","Set as Default Billing Address"
"Set as Default Shipping Address","Set as Default Shipping Address"
"Share Customer Accounts","Share Customer Accounts"
"Ship to First name","Ship to First name"
"Ship to Last name","Ship to Last name"
"Shipped to First Name","Shipped to First Name"
"Shipped to Last Name","Shipped to Last Name"
"Shipped to Name","Shipped to Name"
"Shipping Information","بيانات الشحن"
"Shipping Method","طريقة الشحن"
"Shopping Cart","عربة التسوق"
"Shopping Cart - %d item(s)","Shopping Cart - %d item(s)"
"Show Tax/VAT number","Show Tax/VAT number"
"Show date of birth","Show date of birth"
"Show middle name (initial)","Show middle name (initial)"
"Show prefix","Show prefix"
"Show suffix","Show suffix"
"Sign Up for Newsletter","الاشتراك بالنشرة البريدية"
"Sign up for our newsletter","الاشتراك بنشرتنا البريدية"
"Skip import row, required field ""%s"" not defined","Skip import row, required field ""%s"" not defined"
"Skip import row, website ""%s"" field not exists","Skip import row, website ""%s"" field not exists"
"State/Province","ولاية/مقاطعة"
"Status","الحالة"
"Store","المتجر"
"Store View","عرض المتجر"
"Street Address","عنوان الشارع"
"Street Address ","Street Address "
"Subject","الموضوع"
"Submit","إرسال"
"Subscribe","اشتراك"
"Subscribe to newsletter","الاشتراك بالنشرة البريدية"
"Subscribed to Newsletter?","هل تود الاشتراك بالنشرة البريدية؟"
"Suffix","Suffix"
"Suffix dropdown options","Suffix dropdown options"
"TAX/VAT number is required.","TAX/VAT number is required."
"Tag Name","Tag Name"
"Tax Class","Tax Class"
"Tax class","Tax class"
"Tax/VAT number","Tax/VAT number"
"Telephone","هاتف"
"Text","Text"
"Text One Line","Text One Line"
"Thank you for registering with %s","Thank you for registering with %s"
"The address does not belong to this customer","العنوان لا يخص هذا العميل"
"The address was successfully deleted","تم حذف العنوان بنجاح"
"The address was successfully saved","تم حفظ العنوان بنجاح"
"The suffix that goes after name (Jr., Sr., etc.)","The suffix that goes after name (Jr., Sr., etc.)"
"The title that goes before name (Mr., Mrs., etc.)","The title that goes before name (Mr., Mrs., etc.)"
"There are no items in customer's wishlist at the moment","لا يوجد سلع بقائمة الأمنيات الخاصة بالعميل في هذه اللحظة"
"There are no items in customer's shopping cart at the moment","لا يوجد سلع في عربة التسوق الخاصة بالعميل في هذه اللحظة"
"There was an error while deleting the address","هناك خطأ أثناء حذف العنوان"
"This Email will be sent instead of Default Welcome Email, after Account Confirmation.","This Email will be sent instead of Default Welcome Email, after Account Confirmation."
"This account is not confirmed.","This account is not confirmed."
"This customer has no saved addresses.","لا يوجد لهذا العميل عناوين محفوظة."
"This e-mail does not require confirmation.","This e-mail does not require confirmation."
"This email address was not found in our records","لم يتم إيجاد هذا البريد الإلكتروني في سجلاتنا"
"This is My Primary %s Address","This is My Primary %s Address"
"To Cart","إلى عربة التسوق"
"Total","الإجمالي"
"Type","نوع"
"Unknown","غير معروف"
"Unsubscribe from newsletter","إلغاء الاشتراك في النشرة البريدية"
"Update","تحديث"
"Update customer address data","Update customer address data"
"Update customer data","Update customer data"
"Use as My Primary %s Address","Use as My Primary %s Address"
"Use as my default billing address","استخدم كعنوان الدفع الافتراضي"
"Use as my default shipping address","استخدم كعنوان الشحن الافتراضي"
"User description","وصف المستخدم"
"View","عرض"
"View Order","View Order"
"View Order List","View Order List"
"Visible In","Visible In"
"Visitor","زائر"
"Visitors Only","الزوار فقط"
"Website","موقع"
"Welcome Email","Welcome Email"
"Wishlist","قائمة الأمنيات"
"Wishlist - %d item(s)","Wishlist - %d item(s)"
"Wrong confirmation key.","Wrong confirmation key."
"Wrong customer account specified.","Wrong customer account specified."
"Wrong email.","Wrong email."
"Wrong region id by selected country","Wrong region id by selected country"
"Wrong transactional account email type.","Wrong transactional account email type."
"XML","XML"
"YYYY","YYYY"
"Year","Year"
"You are currently not subscribed to any newsletter.","أنت حاليا غير مشترك في أية نشرة بريدية."
"You are currently not subscribed to our newsletter","أنت حاليا غير مشترك في نشرتنا البريدية"
"You are currently subscribed to 'General Subscription'.","You are currently subscribed to 'General Subscription'."
"You are currently subscribed to our newsletter","أنت حاليا مشترك في نشرتنا البريدية"
"You are currently subscribed to our newsletter.","أنت حاليا مشترك في نشرتنا البريدية."
"You have been successfully logged out and will be redirected to our homepage in 5 seconds.","لقد قمت بتسجيل خروجك بنجاح وسيتم تحويلك إلى صفحتنا الرئيسية في خلال 5 ثوان."
"You have no additional address entries in your address book.","You have no additional address entries in your address book."
"You have no additional entries in your address book.","You have no additional entries in your address book."
"You have no default billing address in your address book.","You have no default billing address in your address book."
"You have no default shipping address in your address book.","You have no default shipping address in your address book."
"You have no primary entries in your address book.","You have no primary entries in your address book."
"You have not set a primary billing address.","You have not set a primary billing address."
"You have not set a primary shipping address.","You have not set a primary shipping address."
"You have placed no orders yet.","You have placed no orders yet."
"You have placed no products yet.","You have placed no products yet."
"You're now Logged Out","You're now Logged Out"
"Your account balance is: %s","Your account balance is: %s"
"ZIP","ZIP"
"ZIP/Post Code","ZIP/Post Code"
"ZIP/Postal Code","ZIP/Postal Code"
"Zip/Postal Code","Zip/Postal Code"
"n/a","n/a"
"or","أو"
"Please enter your email below and we'll send you a new password.","Please enter your email below and we'll send you a new password."
"First name can't be empty","First name can't be empty"
"Last name can't be empty","Last name can't be empty"
"Password can't be empty","Password can't be empty"
"My Account","My Account"
"Log In","Log In"
"New Customers","New Customers"
"By creating an account with our store, you will be able to move through the checkout process faster, store multiple shipping addresses, view and track your orders in your account and more.","By creating an account with our store, you will be able to move through the checkout process faster, store multiple shipping addresses, view and track your orders in your account and more."
"Registered Customers","Registered Customers"
"If you have an account with us, please log in.","If you have an account with us, please log in."
"Email Address","Email Address"
"Password","Password"
"* Required Fields","* Required Fields"
"Forgot Your Password?","Forgot Your Password?"
"Retrieve your password here","Retrieve your password here"
"Please enter your email below and we'll send you a new password.","Please enter your email below and we'll send you a new password."
"Back to Login","Back to Login"
"Submit","Submit"
"My Dashboard","My Dashboard"
"From your My Account Dashboard you have the ability to view a snapshot of your recent account activity and update your account information. Select a link below to view or edit information.","From your My Account Dashboard you have the ability to view a snapshot of your recent account activity and update your account information. Select a link below to view or edit information."
"Contact Information","Contact Information"
"Address Book","Address Book"
"Account Information","Account Information"
"Thank you for registering with %s","Thank you for registering with %s"
"Newsletter Subscription","Newsletter Subscription"
"You have not set a default billing address.","You have not set a default billing address."
"You have not set a default shipping address.","You have not set a default shipping address."
"Login or Create an Account","Login or Create an Account"
"Personal Information","Personal Information"
"Sign Up for Newsletter","Sign Up for Newsletter"
"You are currently not subscribed to any newsletter.","You are currently not subscribed to any newsletter."
"Default Shipping Address","Default Shipping Address"
"Login","Login"
"Invalid login or password.","Invalid login or password."
"Edit Account Information","Edit Account Information"
"Log Out","Log Out"
"First Name","First Name"
"Last Name","Last Name"
